TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20120105.0,0.1569343669250646,75.917,483.75,485.92,42.413,3.064,0.073,3.629,3.325,72.32249999999999,0.01,0.01,250.0,40.47905,1.240451,-2.75,-3.8899999999999864
20120105.0,0.1569343669250646,75.917,483.75,485.92,42.413,3.064,0.073,3.629,3.325,71.208,0.01,0.01,250.0,40.47905,1.240451,-2.75,-3.8899999999999864
20120106.0,0.0872839150477444,42.413,485.92,488.25,96.863,6.388999999999999,0.0,5.8420000000000005,-0.9159999999999996,60.98125,0.0,0.0,173.0,62.5261,1.895508,2.420000000000016,0.28000000000002956
20120107.0,0.1983881208397337,96.863,488.25,490.72,100.722,5.473,0.0,3.706,-4.644,51.46944444444445,0.11,0.3,240.0,36.3151,1.652,3.2100000000000364,2.8700000000000045
20120108.0,0.2052535050537985,100.722,490.72,493.33,56.762,0.8290000000000001,0.06,2.345,2.152,59.86500000000001,0.11,0.1,369.0,24.16555,1.088033,0.8700000000000045,-1.0299999999999727
20120109.0,0.1150588855330103,56.762,493.33,496.1,89.32700000000001,2.9810000000000003,0.364,4.258,0.6949999999999998,59.56875,0.0,0.0,293.0,37.85539,1.16707,-0.7199999999999704,-1.3799999999999955
20120110.0,0.1800584559564604,89.32700000000001,496.1,499.0,94.388,3.676,0.176,3.008,1.069,62.16666666666666,0.03,0.0,301.0,34.98945,1.476653,2.430000000000007,1.5300000000000296
20120111.0,0.1891543086172344,94.388,499.0,502.04,85.71799999999998,4.745,0.8059999999999999,3.379,0.0129999999999999,90.30166666666668,0.0,0.0,340.0,21.83158,1.5944010000000002,1.150000000000034,0.8799999999999955
20120112.0,0.1707393833160704,85.71799999999998,502.04,505.23,9.566,4.758,8.703,4.223,-8.585,90.46666666666668,0.0,10.2,30.0,35.81661,2.116196,4.150000000000034,3.740000000000009
20120113.0,0.0189339508738594,9.566,505.23,508.55,28.366,-3.827,3.162,6.287000000000001,-3.645000000000001,71.61555555555555,0.18,4.08,240.0,53.0004,1.062347,3.740000000000009,0.6000000000000227
20120114.0,0.0557781929013862,28.366,508.55,512.02,77.734,-7.472,0.385,3.431,-1.9389999999999992,64.157,0.29,0.74,336.0,27.87501,0.753608,-5.139999999999986,-5.399999999999977
