TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS
2.01E+11,2.01E+11,23.891,0,0,372.447,12.215,99.513,0,1.498,3.36476
2.01E+11,2.01E+11,23.591,0,0,372.447,11.751,99.511,0,1.468,4.68603
2.01E+11,2.01E+11,23.291,0,0,370.88,11.286,99.508,0,1.438,3.22217
2.01E+11,2.01E+11,23.17,0,0,370.88,11.097,99.526,0,1.415,0.403307
2.01E+11,2.01E+11,23.048,0,0,370.88,10.908,99.543,0,1.392,0.142532
2.01E+11,2.01E+11,22.927,0,0,370.88,10.718,99.561,0,1.368,2.97275
2.01E+11,2.01E+11,22.806,0,0,370.88,10.529,99.578,0,1.345,3.17349
2.01E+11,2.01E+11,22.684,0.0554035,0,370.88,10.34,99.596,0,1.322,10.0734
2.01E+11,2.01E+11,22.563,78.7951,43.427,380.039,10.151,99.613,0,1.299,21.7199
2.01E+11,2.01E+11,23.723,229.739,127.042,380.039,11.788,99.643,0,1.44,26.9799
2.01E+11,2.01E+11,24.883,381.158,210.921,380.039,13.425,99.673,0,1.582,67.0007
2.01E+11,2.01E+11,26.043,530.462,293.629,380.039,15.063,99.702,0,1.723,129.345
2.01E+11,2.01E+11,27.203,675.096,373.751,380.039,16.7,99.732,0,1.865,177.505
2.01E+11,2.01E+11,28.363,812.585,449.917,380.039,18.338,99.762,0,2.006,236.791
2.01E+11,2.01E+11,29.523,940.578,519.673,405.041,19.975,99.792,0,2.148,260.297
2.01E+11,2.01E+11,30.035,1056.88,583.966,405.041,21.398,99.785,0,2.045,295.37
2.01E+11,2.01E+11,30.547,1159.51,640.701,405.041,22.821,99.778,0,1.943,349.896
2.01E+11,2.01E+11,31.059,1246.71,688.907,405.041,24.243,99.771,0,1.84,418.126
2.01E+11,2.01E+11,31.571,1316.98,727.76,405.041,25.666,99.765,0,1.737,448.671
2.01E+11,2.01E+11,32.083,1369.12,756.595,405.041,27.089,99.758,0,1.635,480.121
2.01E+11,2.01E+11,32.596,1402.25,810.401,409.674,28.512,99.751,0,1.532,512.094
2.01E+11,2.01E+11,32.795,1415.78,818.24,409.674,29.124,99.715,0,1.369,405.509
2.01E+11,2.01E+11,32.995,1409.5,814.623,409.674,29.736,99.679,0,1.205,313.282
2.01E+11,2.01E+11,33.195,1383.51,799.61,409.674,30.348,99.643,0,1.041,313.282
2.01E+11,2.01E+11,33.395,1338.26,773.457,409.674,30.96,99.606,0,0.877,347.571
2.01E+11,2.01E+11,33.595,1274.51,736.612,409.674,31.572,99.57,0,0.713,341.392
2.01E+11,2.01E+11,33.795,1193.36,459.789,418.865,32.184,99.534,0,0.55,402.75
2.01E+11,2.01E+11,33.623,1096.2,422.342,418.865,31.82,99.512,0,0.568,398.575
2.01E+11,2.01E+11,33.452,984.69,379.361,418.865,31.456,99.49,0,0.587,353.076
2.01E+11,2.01E+11,33.28,860.738,331.58,418.865,31.092,99.468,0,0.606,287.574
2.01E+11,2.01E+11,33.108,726.466,279.816,418.865,30.728,99.446,0,0.625,223.666
2.01E+11,2.01E+11,32.937,584.169,224.953,418.865,30.364,99.425,0,0.644,136.889
2.01E+11,2.01E+11,32.765,436.284,86.772,412.203,30,99.403,0,0.663,86.0508
2.01E+11,2.01E+11,32.075,285.341,56.694,412.203,28.471,99.429,0,0.839,54.3899
2.01E+11,2.01E+11,31.385,133.922,26.518,412.203,26.943,99.455,0,1.016,33.9223
2.01E+11,2.01E+11,30.695,11.5587,0,412.203,25.414,99.481,0,1.192,16.4245
2.01E+11,2.01E+11,30.005,0,0,412.203,23.885,99.507,0,1.368,14.1397
2.01E+11,2.01E+11,29.316,0,0,412.203,22.357,99.533,0,1.545,11.0392
2.01E+11,2.01E+11,28.626,0,0,396.825,20.828,99.559,0,1.721,11.67
2.01E+11,2.01E+11,28.223,0,0,396.825,19.999,99.559,0,1.739,11.7845
2.01E+11,2.01E+11,27.821,0,0,396.825,19.171,99.56,0,1.756,12.2872
2.01E+11,2.01E+11,27.418,0,0,396.825,18.342,99.561,0,1.774,11.4046
2.01E+11,2.01E+11,27.016,0,0,396.825,17.514,99.562,0,1.792,12.7825
2.01E+11,2.01E+11,26.614,0,0,396.825,16.686,99.563,0,1.809,12.0787
2.01E+11,2.01E+11,26.211,0,0,393.54,15.857,99.564,0,1.827,9.81854
2.01E+11,2.01E+11,25.993,0,0,393.54,15.482,99.553,0,1.816,10.2297
2.01E+11,2.01E+11,25.774,0,0,393.54,15.107,99.541,0,1.805,13.0426
2.01E+11,2.01E+11,25.556,0,0,393.54,14.732,99.53,0,1.794,11.8657
2.01E+11,2.01E+11,25.337,0,0,393.54,14.357,99.519,0,1.783,10.7271
2.01E+11,2.01E+11,25.119,0,0,393.54,13.982,99.507,0,1.773,12.5089
2.01E+11,2.01E+11,24.9,0,0,385.733,13.607,99.496,0,1.762,13.9331
2.01E+11,2.01E+11,24.702,0,0,385.733,13.288,99.512,0,1.703,16.5814
2.01E+11,2.01E+11,24.504,0,0,385.733,12.968,99.529,0,1.644,19.8398
2.01E+11,2.01E+11,24.307,0,0,385.733,12.649,99.545,0,1.585,23.7112
2.01E+11,2.01E+11,24.109,0,0,385.733,12.329,99.561,0,1.526,25.3255
2.01E+11,2.01E+11,23.911,0,0,385.733,12.01,99.578,0,1.467,30.2294
2.01E+11,2.01E+11,23.713,72.2821,34.279,397.837,11.69,99.594,0,1.408,41.7618
2.01E+11,2.01E+11,24.694,223.293,103.519,397.837,13.119,99.627,0,1.441,54.7747
2.01E+11,2.01E+11,25.675,374.867,172.995,397.837,14.547,99.66,0,1.474,81.2074
2.01E+11,2.01E+11,26.657,524.41,241.516,397.837,15.975,99.693,0,1.508,125.543
2.01E+11,2.01E+11,27.638,669.363,307.913,397.837,17.404,99.726,0,1.541,164.474
2.01E+11,2.01E+11,28.619,807.247,371.048,397.837,18.832,99.759,0,1.574,198.945
2.01E+11,2.01E+11,29.6,935.702,556.036,406.841,20.26,99.793,0.015,1.607,241.431
2.01E+11,2.01E+11,30.02,1052.53,625.174,406.841,21.189,99.802,0.015,1.351,299.388
2.01E+11,2.01E+11,30.44,1155.73,686.212,406.841,22.118,99.811,0.015,1.096,352.805
2.01E+11,2.01E+11,30.86,1243.54,738.106,406.841,23.046,99.821,0.015,0.84,411.708
2.01E+11,2.01E+11,31.28,1314.46,779.967,406.841,23.975,99.83,0.015,0.584,420.248
2.01E+11,2.01E+11,31.7,1367.27,811.08,406.841,24.903,99.84,0.015,0.329,431.913
2.01E+11,2.01E+11,32.12,1401.06,719.835,416.942,25.832,99.849,0.002,0.073,423.903
2.01E+11,2.01E+11,32.216,1415.27,726.947,416.942,26.194,99.83,0.002,0.288,381.741
2.01E+11,2.01E+11,32.313,1409.65,723.869,416.942,26.556,99.811,0.002,0.503,324.424
2.01E+11,2.01E+11,32.409,1384.29,710.652,416.942,26.917,99.793,0.002,0.717,303.02
2.01E+11,2.01E+11,32.506,1339.63,687.523,416.942,27.279,99.774,0.002,0.932,289.057
2.01E+11,2.01E+11,32.602,1276.42,654.875,416.942,27.641,99.755,0.002,1.147,280.621
2.01E+11,2.01E+11,32.698,1195.77,380.324,418.578,28.003,99.736,0.095,1.362,303.942
2.01E+11,2.01E+11,32.021,1099.03,349.405,418.578,26.312,99.746,0.095,1.642,295.229
2.01E+11,2.01E+11,31.343,987.877,313.898,418.578,24.621,99.755,0.095,1.923,274.677
2.01E+11,2.01E+11,30.665,864.201,274.409,418.578,22.93,99.764,0.095,2.203,251.687
2.01E+11,2.01E+11,29.988,730.123,231.616,418.578,21.239,99.774,0.095,2.484,208.089
2.01E+11,2.01E+11,29.31,587.934,186.247,418.578,19.548,99.783,0.095,2.765,144.888
2.01E+11,2.01E+11,28.633,440.07,50.47,409.829,17.857,99.793,0.072,3.045,103.895
2.01E+11,2.01E+11,28.029,289.059,32.994,409.829,16.53,99.832,0.072,3.124,75.9341
2.01E+11,2.01E+11,27.425,137.485,15.456,409.829,15.202,99.871,0.072,3.203,45.6568
2.01E+11,2.01E+11,26.821,12.9242,0,409.829,13.875,99.911,0.072,3.282,22.7677
2.01E+11,2.01E+11,26.217,0,0,409.829,12.548,99.95,0.072,3.36,18.1191
2.01E+11,2.01E+11,25.614,0,0,409.829,11.221,99.99,0.072,3.439,10.6974
2.01E+11,2.01E+11,25.01,0,0,406.991,9.894,100.029,0,3.518,9.40786
2.01E+11,2.01E+11,24.885,0,0,406.991,9.829,100.031,0,3.364,8.36397
2.01E+11,2.01E+11,24.76,0,0,406.991,9.764,100.032,0,3.21,8.80374
2.01E+11,2.01E+11,24.635,0,0,406.991,9.698,100.034,0,3.056,8.93302
2.01E+11,2.01E+11,24.51,0,0,406.991,9.633,100.036,0,2.902,10.0973
2.01E+11,2.01E+11,24.384,0,0,406.991,9.568,100.038,0,2.748,10.2348
2.01E+11,2.01E+11,24.259,0,0,400.797,9.503,100.039,0.102,2.594,10.3459
2.01E+11,2.01E+11,24.028,0,0,400.797,9.104,100.025,0.102,2.502,11.3105
2.01E+11,2.01E+11,23.797,0,0,400.797,8.705,100.011,0.102,2.409,12.881
2.01E+11,2.01E+11,23.566,0,0,400.797,8.306,99.997,0.102,2.317,11.9319
2.01E+11,2.01E+11,23.335,0,0,400.797,7.908,99.983,0.102,2.225,12.1364
2.01E+11,2.01E+11,23.104,0,0,400.797,7.509,99.969,0.102,2.133,13.009
2.01E+11,2.01E+11,22.872,0,0,390.949,7.11,99.955,0.281,2.041,14.038
2.01E+11,2.01E+11,22.612,0,0,390.949,6.689,99.967,0.281,2.082,15.9008
2.01E+11,2.01E+11,22.351,0,0,390.949,6.267,99.978,0.281,2.122,18.5265
2.01E+11,2.01E+11,22.09,0,0,390.949,5.846,99.989,0.281,2.163,20.0092
2.01E+11,2.01E+11,21.829,0,0,390.949,5.425,100,0.281,2.204,20.8909
2.01E+11,2.01E+11,21.569,0,0,390.949,5.004,100.011,0.281,2.245,26.3815
2.01E+11,2.01E+11,21.308,70.7248,22.484,391.576,4.582,100.022,0.239,2.286,39.5713
2.01E+11,2.01E+11,21.566,221.817,70.28,391.576,4.666,100.044,0.239,2.397,53.8719
2.01E+11,2.01E+11,21.825,373.525,118.25,391.576,4.75,100.066,0.239,2.508,81.9339
2.01E+11,2.01E+11,22.083,523.2,165.573,391.576,4.834,100.087,0.239,2.619,118.897
2.01E+11,2.01E+11,22.341,668.282,211.439,391.576,4.918,100.109,0.239,2.73,156.439
2.01E+11,2.01E+11,22.6,806.288,255.064,391.576,5.002,100.131,0.239,2.841,190.014
2.01E+11,2.01E+11,22.858,934.856,569.02,403.402,5.086,100.152,0.065,2.952,230.963
2.01E+11,2.01E+11,23.881,1051.79,640.133,403.402,6.961,100.143,0.065,2.731,287.771
2.01E+11,2.01E+11,24.905,1155.08,702.942,403.402,8.836,100.134,0.065,2.511,328.115
2.01E+11,2.01E+11,25.928,1242.97,756.373,403.402,10.711,100.125,0.065,2.29,378.437
2.01E+11,2.01E+11,26.951,1313.95,799.511,403.402,12.586,100.116,0.065,2.07,384.448
2.01E+11,2.01E+11,27.975,1366.8,831.619,403.402,14.461,100.107,0.065,1.849,387.078
2.01E+11,2.01E+11,28.998,1400.63,700.612,415.345,16.336,100.098,0.185,1.629,360.737
2.01E+11,2.01E+11,28.789,1414.85,707.677,415.345,15.863,100.09,0.185,1.685,328.397
2.01E+11,2.01E+11,28.579,1409.22,704.81,415.345,15.389,100.081,0.185,1.741,280.072
2.01E+11,2.01E+11,28.37,1383.84,692.06,415.345,14.916,100.073,0.185,1.797,270.286
2.01E+11,2.01E+11,28.16,1339.14,669.642,415.345,14.442,100.065,0.185,1.852,277.94
2.01E+11,2.01E+11,27.951,1275.88,637.941,415.345,13.968,100.056,0.185,1.908,289.853
2.01E+11,2.01E+11,27.742,1195.15,331.498,405.649,13.495,100.048,0.434,1.964,312.334
2.01E+11,2.01E+11,27.209,1098.33,304.592,405.649,12.464,100.051,0.434,1.89,310.676
2.01E+11,2.01E+11,26.677,987.078,273.679,405.649,11.432,100.054,0.434,1.815,291.827
2.01E+11,2.01E+11,26.145,863.293,239.287,405.649,10.401,100.058,0.434,1.741,260.126
2.01E+11,2.01E+11,25.613,729.095,202.005,405.649,9.37,100.061,0.434,1.667,216.895
2.01E+11,2.01E+11,25.081,586.781,162.468,405.649,8.339,100.064,0.434,1.592,161.135
2.01E+11,2.01E+11,24.548,438.785,43.446,403.522,7.307,100.067,0.017,1.518,117.447
2.01E+11,2.01E+11,24.338,287.64,28.414,403.522,7.029,100.089,0.017,1.448,88.6336
2.01E+11,2.01E+11,24.128,135.932,13.324,403.522,6.75,100.11,0.017,1.378,58.8649
2.01E+11,2.01E+11,23.918,12.2632,0,403.522,6.471,100.131,0.017,1.308,35.0256
2.01E+11,2.01E+11,23.708,0,0,403.522,6.193,100.153,0.017,1.238,29.6185
2.01E+11,2.01E+11,23.498,0,0,403.522,5.914,100.174,0.017,1.168,28.2372
2.01E+11,2.01E+11,23.287,0,0,404.639,5.635,100.196,0,1.098,30.9376
2.01E+11,2.01E+11,23.303,0,0,404.639,5.739,100.182,0,1.28,30.4382
2.01E+11,2.01E+11,23.318,0,0,404.639,5.842,100.169,0,1.463,30.8912
2.01E+11,2.01E+11,23.334,0,0,404.639,5.945,100.155,0,1.645,27.9595
2.01E+11,2.01E+11,23.35,0,0,404.639,6.048,100.141,0,1.828,0.44451
2.01E+11,2.01E+11,23.365,0,0,404.639,6.151,100.128,0,2.01,1.49813
2.01E+11,2.01E+11,23.381,0,0,401.451,6.254,100.114,0.248,2.193,0.558025
2.01E+11,2.01E+11,23.237,0,0,401.451,6.011,100.106,0.248,2.086,1.34761
2.01E+11,2.01E+11,23.094,0,0,401.451,5.767,100.097,0.248,1.979,3.62068
2.01E+11,2.01E+11,22.951,0,0,401.451,5.524,100.089,0.248,1.872,4.49975
2.01E+11,2.01E+11,22.807,0,0,401.451,5.281,100.081,0.248,1.765,3.36476
2.01E+11,2.01E+11,22.664,0,0,401.451,5.037,100.073,0.248,1.657,4.68603
2.01E+11,2.01E+11,22.521,0,0,401.883,4.794,100.064,0.548,1.55,3.22217
2.01E+11,2.01E+11,22.372,0,0,401.883,4.613,100.071,0.548,1.435,0.403307
2.01E+11,2.01E+11,22.224,0,0,401.883,4.432,100.077,0.548,1.32,0.142532
2.01E+11,2.01E+11,22.075,0,0,401.883,4.251,100.083,0.548,1.204,2.97275
2.01E+11,2.01E+11,21.927,0,0,401.883,4.07,100.09,0.548,1.089,3.17349
2.01E+11,2.01E+11,21.779,0,0,401.883,3.889,100.096,0.548,0.974,10.0734
2.01E+11,2.01E+11,21.63,64.3576,9.527,416.351,3.708,100.102,0.551,0.859,21.7199
2.01E+11,2.01E+11,21.693,215.189,30.918,416.351,3.705,100.13,0.551,0.937,26.9799
2.01E+11,2.01E+11,21.756,367.06,52.391,416.351,3.702,100.157,0.551,1.015,67.0007
2.01E+11,2.01E+11,21.819,516.983,73.58,416.351,3.699,100.185,0.551,1.094,129.345
2.01E+11,2.01E+11,21.882,662.393,94.121,416.351,3.697,100.212,0.551,1.172,177.505
2.01E+11,2.01E+11,21.945,800.8,113.664,416.351,3.694,100.24,0.551,1.251,236.791
2.01E+11,2.01E+11,22.008,929.839,501.63,401.809,3.691,100.267,0.151,1.329,260.297
2.01E+11,2.01E+11,22.862,1047.3,564.642,401.809,5.223,100.261,0.151,1.198,295.37
2.01E+11,2.01E+11,23.715,1151.17,620.321,401.809,6.755,100.254,0.151,1.067,349.896
2.01E+11,2.01E+11,24.569,1239.68,667.714,401.809,8.287,100.248,0.151,0.936,418.126
2.01E+11,2.01E+11,25.422,1311.31,706.009,401.809,9.819,100.241,0.151,0.805,448.671
2.01E+11,2.01E+11,26.275,1364.84,734.551,401.809,11.351,100.235,0.151,0.674,480.121
2.01E+11,2.01E+11,27.129,1399.34,680.105,410.234,12.882,100.228,0.269,0.543,512.094
2.01E+11,2.01E+11,27.222,1414.24,687.102,410.234,13.096,100.19,0.269,0.667,405.509
2.01E+11,2.01E+11,27.315,1409.26,684.442,410.234,13.309,100.151,0.269,0.79,313.282
2.01E+11,2.01E+11,27.409,1384.51,672.172,410.234,13.522,100.112,0.269,0.914,313.282
2.01E+11,2.01E+11,27.502,1340.4,650.499,410.234,13.736,100.073,0.269,1.037,347.571
2.01E+11,2.01E+11,27.595,1277.69,619.794,410.234,13.949,100.034,0.269,1.16,341.392
2.01E+11,2.01E+11,27.689,1197.45,474.807,405.467,14.162,99.995,0.16,1.284,402.75
2.01E+11,2.01E+11,27.434,1101.05,436.328,405.467,13.63,99.979,0.16,1.197,398.575
2.01E+11,2.01E+11,27.179,990.147,392.098,405.467,13.098,99.962,0.16,1.111,353.076
2.01E+11,2.01E+11,26.924,866.633,342.871,405.467,12.566,99.945,0.16,1.024,287.574
2.01E+11,2.01E+11,26.669,732.623,289.489,405.467,12.034,99.928,0.16,0.938,223.666
2.01E+11,2.01E+11,26.414,590.41,232.865,405.467,11.502,99.911,0.16,0.851,136.889
2.01E+11,2.01E+11,26.16,442.427,107.666,395.355,10.97,99.894,0.098,0.764,86.0508
2.01E+11,2.01E+11,25.758,291.206,70.43,395.355,10.246,99.914,0.098,0.789,54.3899
2.01E+11,2.01E+11,25.355,139.335,33.045,395.355,9.523,99.935,0.098,0.814,33.9223
2.01E+11,2.01E+11,24.953,13.6128,0,395.355,8.799,99.955,0.098,0.838,16.4245
2.01E+11,2.01E+11,24.551,0,0,395.355,8.075,99.975,0.098,0.863,14.1397
2.01E+11,2.01E+11,24.149,0,0,395.355,7.352,99.996,0.098,0.887,11.0392
2.01E+11,2.01E+11,23.747,0,0,380.119,6.628,100.016,0,0.912,11.67
2.01E+11,2.01E+11,23.447,0,0,380.119,6.662,100.009,0,0.954,11.7845
2.01E+11,2.01E+11,23.147,0,0,380.119,6.697,100.003,0,0.995,12.2872
2.01E+11,2.01E+11,22.846,0,0,380.119,6.731,99.996,0,1.037,11.4046
2.01E+11,2.01E+11,22.546,0,0,380.119,6.766,99.989,0,1.078,12.7825
2.01E+11,2.01E+11,22.246,0,0,380.119,6.8,99.983,0,1.12,12.0787
2.01E+11,2.01E+11,21.945,0,0,369.35,6.834,99.976,0,1.162,9.81854
2.01E+11,2.01E+11,21.701,0,0,369.35,6.523,99.962,0,1.157,10.2297
2.01E+11,2.01E+11,21.456,0,0,369.35,6.212,99.949,0,1.152,13.0426
2.01E+11,2.01E+11,21.211,0,0,369.35,5.9,99.935,0,1.146,11.8657
2.01E+11,2.01E+11,20.967,0,0,369.35,5.589,99.922,0,1.141,10.7271
2.01E+11,2.01E+11,20.722,0,0,369.35,5.278,99.908,0,1.136,12.5089
2.01E+11,2.01E+11,20.478,0,0,360.744,4.966,99.895,0,1.131,13.9331
2.01E+11,2.01E+11,20.387,0,0,360.744,4.887,99.891,0,1.033,16.5814
2.01E+11,2.01E+11,20.296,0,0,360.744,4.807,99.887,0,0.935,19.8398
2.01E+11,2.01E+11,20.205,0,0,360.744,4.728,99.884,0,0.836,23.7112
2.01E+11,2.01E+11,20.114,0,0,360.744,4.648,99.88,0,0.738,25.3255
2.01E+11,2.01E+11,20.023,0,0,360.744,4.569,99.876,0,0.64,30.2294
2.01E+11,2.01E+11,19.932,62.6967,37.838,366.798,4.489,99.873,0,0.541,41.7618
2.01E+11,2.01E+11,20.766,213.54,127.923,366.798,5.369,99.898,0,0.564,54.7747
2.01E+11,2.01E+11,21.599,365.556,218.376,366.798,6.249,99.923,0,0.586,81.2074
2.01E+11,2.01E+11,22.433,515.622,307.65,366.798,7.129,99.948,0,0.609,125.543
2.01E+11,2.01E+11,23.266,661.17,394.217,366.798,8.009,99.973,0,0.631,164.474
2.01E+11,2.01E+11,24.1,799.71,476.597,366.798,8.889,99.998,0,0.654,198.945
2.01E+11,2.01E+11,24.933,928.871,626.592,385.803,9.769,100.023,0.137,0.676,241.431
2.01E+11,2.01E+11,25.558,1046.44,705.71,385.803,10.664,100.01,0.137,0.816,299.388
2.01E+11,2.01E+11,26.182,1150.42,775.649,385.803,11.558,99.997,0.137,0.955,352.805
2.01E+11,2.01E+11,26.807,1239.01,835.213,385.803,12.452,99.983,0.137,1.094,411.708
2.01E+11,2.01E+11,27.431,1310.71,883.383,385.803,13.346,99.97,0.137,1.233,420.248
2.01E+11,2.01E+11,28.055,1364.28,919.333,385.803,14.24,99.957,0.137,1.372,431.913
2.01E+11,2.01E+11,28.68,1398.82,849.065,407.304,15.135,99.944,0.005,1.511,423.903
2.01E+11,2.01E+11,29.094,1413.73,857.97,407.304,16.243,99.908,0.005,1.589,381.741
2.01E+11,2.01E+11,29.508,1408.75,854.801,407.304,17.351,99.873,0.005,1.668,324.424
2.01E+11,2.01E+11,29.923,1383.98,839.612,407.304,18.459,99.837,0.005,1.746,303.02
2.01E+11,2.01E+11,30.337,1339.83,812.661,407.304,19.567,99.801,0.005,1.825,289.057
2.01E+11,2.01E+11,30.752,1277.05,774.409,407.304,20.675,99.766,0.005,1.904,280.621
2.01E+11,2.01E+11,31.166,1196.74,688.524,410.642,21.784,99.73,0,1.982,303.942
2.01E+11,2.01E+11,31.123,1100.25,632.804,410.642,21.808,99.703,0,1.943,295.229
2.01E+11,2.01E+11,31.08,989.237,568.724,410.642,21.832,99.677,0,1.904,274.677
2.01E+11,2.01E+11,31.037,865.605,497.378,410.642,21.856,99.65,0,1.865,251.687
2.01E+11,2.01E+11,30.994,731.467,419.987,410.642,21.88,99.623,0,1.826,208.089
2.01E+11,2.01E+11,30.951,589.119,337.873,410.642,21.905,99.596,0,1.787,144.888
2.01E+11,2.01E+11,30.908,440.994,167.926,393.384,21.929,99.57,0,1.748,103.895
2.01E+11,2.01E+11,30.147,289.629,109.859,393.384,20.455,99.593,0,1.676,75.9341
2.01E+11,2.01E+11,29.387,137.614,51.548,393.384,18.98,99.617,0,1.605,45.6568
2.01E+11,2.01E+11,28.626,12.8309,0,393.384,17.506,99.641,0,1.534,22.7677
2.01E+11,2.01E+11,27.865,0,0,393.384,16.032,99.665,0,1.463,18.1191
2.01E+11,2.01E+11,27.104,0,0,393.384,14.558,99.688,0,1.391,10.6974
2.01E+11,2.01E+11,26.343,0,0,382.285,13.083,99.712,0,1.32,9.40786
2.01E+11,2.01E+11,26.096,0,0,382.285,12.797,99.725,0,1.331,8.36397
2.01E+11,2.01E+11,25.849,0,0,382.285,12.51,99.738,0,1.342,8.80374
2.01E+11,2.01E+11,25.602,0,0,382.285,12.223,99.751,0,1.353,8.93302
2.01E+11,2.01E+11,25.354,0,0,382.285,11.936,99.764,0,1.364,10.0973
2.01E+11,2.01E+11,25.107,0,0,382.285,11.649,99.777,0,1.375,10.2348
2.01E+11,2.01E+11,24.86,0,0,375.18,11.363,99.79,0,1.386,10.3459
2.01E+11,2.01E+11,24.585,0,0,375.18,11.004,99.779,0,1.369,11.3105
2.01E+11,2.01E+11,24.31,0,0,375.18,10.646,99.767,0,1.352,12.881
2.01E+11,2.01E+11,24.035,0,0,375.18,10.287,99.756,0,1.335,11.9319
2.01E+11,2.01E+11,23.76,0,0,375.18,9.928,99.745,0,1.318,12.1364
2.01E+11,2.01E+11,23.485,0,0,375.18,9.57,99.734,0,1.301,13.009
2.01E+11,2.01E+11,23.21,0,0,369.905,9.211,99.723,0,1.284,14.038
2.01E+11,2.01E+11,22.984,0,0,369.905,8.869,99.724,0,1.25,15.9008
2.01E+11,2.01E+11,22.758,0,0,369.905,8.527,99.724,0,1.216,18.5265
2.01E+11,2.01E+11,22.531,0,0,369.905,8.184,99.725,0,1.182,20.0092
2.01E+11,2.01E+11,22.305,0,0,369.905,7.842,99.725,0,1.148,20.8909
2.01E+11,2.01E+11,22.079,0,0,369.905,7.5,99.726,0,1.114,26.3815
2.01E+11,2.01E+11,21.852,56.5697,34.914,377.728,7.157,99.727,0,1.08,39.5713
2.01E+11,2.01E+11,22.848,206.732,123.446,377.728,8.252,99.745,0,1.137,53.8719
2.01E+11,2.01E+11,23.844,358.918,212.359,377.728,9.347,99.763,0,1.194,81.9339
2.01E+11,2.01E+11,24.84,509.239,300.133,377.728,10.442,99.782,0,1.252,118.897
2.01E+11,2.01E+11,25.836,655.122,385.266,377.728,11.536,99.8,0,1.309,156.439
2.01E+11,2.01E+11,26.832,794.071,466.302,377.728,12.631,99.818,0,1.366,190.014
2.01E+11,2.01E+11,27.828,923.71,595.661,413.599,13.726,99.837,0,1.424,230.963
2.01E+11,2.01E+11,28.592,1041.82,671.265,413.599,14.995,99.823,0,1.357,287.771
2.01E+11,2.01E+11,29.356,1146.38,738.127,413.599,16.263,99.808,0,1.291,328.115
2.01E+11,2.01E+11,30.119,1235.6,795.101,413.599,17.532,99.794,0,1.225,378.437
2.01E+11,2.01E+11,30.883,1307.95,841.213,413.599,18.801,99.78,0,1.159,384.448
2.01E+11,2.01E+11,31.647,1362.2,875.672,413.599,20.069,99.766,0,1.092,387.078
2.01E+11,2.01E+11,32.411,1397.42,748.625,438.661,21.338,99.752,0,1.026,360.737
2.01E+11,2.01E+11,32.697,1413,756.624,438.661,22.325,99.723,0,0.946,328.397
2.01E+11,2.01E+11,32.984,1408.69,753.96,438.661,23.311,99.695,0,0.865,280.072
2.01E+11,2.01E+11,33.271,1384.54,740.679,438.661,24.297,99.666,0,0.785,270.286
2.01E+11,2.01E+11,33.557,1340.98,717.007,438.661,25.284,99.637,0,0.704,277.94
2.01E+11,2.01E+11,33.844,1278.76,683.347,438.661,26.27,99.608,0,0.624,289.853
2.01E+11,2.01E+11,34.13,1198.92,527.556,443.264,27.257,99.579,0,0.543,312.334
2.01E+11,2.01E+11,34.049,1102.85,484.917,443.264,27.155,99.55,0,0.58,310.676
2.01E+11,2.01E+11,33.968,992.188,435.857,443.264,27.053,99.52,0,0.616,291.827
2.01E+11,2.01E+11,33.887,868.823,381.215,443.264,26.951,99.491,0,0.652,260.126
2.01E+11,2.01E+11,33.806,734.867,321.925,443.264,26.849,99.461,0,0.688,216.895
2.01E+11,2.01E+11,33.725,592.613,259,443.264,26.748,99.432,0,0.724,161.135
2.01E+11,2.01E+11,33.644,444.495,117.408,428.207,26.646,99.402,0,0.76,117.447
2.01E+11,2.01E+11,32.998,293.047,76.805,428.207,25.227,99.41,0,0.904,88.6336
2.01E+11,2.01E+11,32.353,140.861,36.022,428.207,23.809,99.418,0,1.047,58.8649
2.01E+11,2.01E+11,31.708,14.1551,0,428.207,22.39,99.425,0,1.191,35.0256
2.01E+11,2.01E+11,31.063,0,0,428.207,20.972,99.433,0,1.334,29.6185
2.01E+11,2.01E+11,30.417,0,0,428.207,19.553,99.441,0,1.478,28.2372
2.01E+11,2.01E+11,29.772,0,0,427.527,18.135,99.448,0.191,1.621,30.9376
2.01E+11,2.01E+11,28.986,0,0,427.527,16.057,99.503,0.191,1.567,30.4382
2.01E+11,2.01E+11,28.2,0,0,427.527,13.979,99.558,0.191,1.512,30.8912
2.01E+11,2.01E+11,27.414,0,0,427.527,11.901,99.613,0.191,1.457,27.9595
2.01E+11,2.01E+11,26.628,0,0,427.527,9.823,99.668,0.191,1.403,0.44451
2.01E+11,2.01E+11,25.842,0,0,427.527,7.745,99.723,0.191,1.348,1.49813
2.01E+11,2.01E+11,25.056,0,0,411.93,5.667,99.778,0.022,1.293,0.558025
2.01E+11,2.01E+11,24.933,0,0,411.93,5.65,99.738,0.022,1.387,1.34761
2.01E+11,2.01E+11,24.81,0,0,411.93,5.632,99.698,0.022,1.481,3.62068
2.01E+11,2.01E+11,24.687,0,0,411.93,5.615,99.658,0.022,1.575,4.49975
2.01E+11,2.01E+11,24.565,0,0,411.93,5.597,99.618,0.022,1.669,3.36476
